asset_code,serial_number,brand,model,asset_type,category,purchase_date,purchase_price,condition,status
VH-ST-D12-0001,,,,Study Table,Furniture,,,good,allocated
VH-SF-D12-0001,,,,Sofa,Furniture,,,good,allocated
VH-SS-D12-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-RO-D12-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2023-08-05 00:00:00+00:00,7000.0,good,allocated
VH-RF-D12-0001,,Samsung,RR20C1712S8/HL/2023,Refrigerator,Appliances,,,good,allocated
VH-MW-D12-0001,306NMXH013642,LG,MS2043DB0BB1QILN,Microwave Oven,Appliances,,,good,allocated
VH-MA-D12-0005,,,,Mattress,Furniture,,,new,allocated
VH-MA-D12-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-D12-0003,,,,Mattress,Furniture,,,new,allocated
VH-MA-D12-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-D12-0001,,,,Mattress,Furniture,,,new,allocated
VH-IS-D12-0001,BB03KC1376A4081,Impex,Optima Plus,Induction Stove,Appliances,,,good,allocated
VH-FN-D12-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-D12-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-D12-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-D12-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-DT-D12-0001,,,,Dining Table,Furniture,,,good,allocated
VH-CB-D12-0005,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D12-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D12-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D12-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D12-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CO-D12-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D12-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D12-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D12-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D12-0001,,,COT 3x6,Cot (Bed Frame),Furniture,2025-06-17 00:00:00+00:00,5950.0,good,allocated
VH-CH-D12-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-D12-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-D12-0001,,,,Chair,Furniture,,,good,allocated
VH-AC-D12-0003,BCX0P9AM800016T,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,,,good,allocated
VH-AC-D12-0002,BCZX0P9AM800020W,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,,,good,allocated
VH-AC-D12-0001,BCZ0P9AM800047E,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,,,good,allocated
VH-WH-D11-0003,18090038606518,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-D11-0002,19070038603638,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-D11-0001,19070038603638,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WM-D11-0001,T62CG#18LH2#004262,Onida,CRYSTAL,Washing Machine,Appliances,,,good,allocated
VH-TV-D11-0001,,,,TV,Electrical Systems,,,good,allocated
VH-ST-D11-0003,,,,Study Table,Furniture,,,good,allocated
VH-ST-D11-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-D11-0001,,,,Study Table,Furniture,,,good,allocated
VH-SF-D11-0001,,,,Sofa,Furniture,,,good,allocated
VH-SS-D11-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-RO-D11-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2025-09-16 00:00:00+00:00,7000.0,good,allocated
VH-RF-D11-0001,,Samsung,RR20N1Y1ZSE/HL/2019,Refrigerator,Appliances,,,good,allocated
VH-MW-D11-0001,0BFE7WDM502780N,Samsung,MS23K3513AK/TL MAY-2019,Microwave Oven,Appliances,,,good,allocated
VH-MA-D11-0006,,,,Mattress,Furniture,,,good,allocated
VH-MA-D11-0005,,,,Mattress,Furniture,,,good,allocated
VH-MA-D11-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-D11-0003,,,,Mattress,Furniture,,,new,allocated
VH-MA-D11-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-D11-0001,,,,Mattress,Furniture,,,new,allocated
VH-IS-D11-0001,LI03235325174,Prestige,PIC 16.0+,Induction Stove,Appliances,2025-05-05 00:00:00+00:00,1890.0,good,allocated
VH-FN-D11-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-D11-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-DT-D11-0001,,,,Dining Table,Furniture,,,good,allocated
VH-CB-D11-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D11-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D11-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D11-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CO-D11-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D11-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D11-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D11-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CH-D11-0004,,,,Chair,Furniture,,,good,allocated
VH-CH-D11-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-D11-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-D11-0001,,,,Chair,Furniture,,,good,allocated
VH-BS-D11-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-D11-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-D11-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-AC-D11-0003,,,,Air Conditioner,Appliances,,,good,allocated
VH-FN-C41-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-AC-D11-0002,,,,Air Conditioner,Appliances,,,good,allocated
VH-AC-D11-0001,,,,Air Conditioner,Appliances,,,good,allocated
VH-WH-C44-0002,1909003107033,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C44-0001,,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WM-C44-0001,05A05PBW2044136,Samsung,WA70BG4441BG,Washing Machine,Appliances,,,good,allocated
VH-TV-C44-0001,,,,TV,Electrical Systems,,,good,allocated
VH-ST-C44-0003,,,,Study Table,Furniture,,,good,allocated
VH-ST-C44-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-C44-0001,,,,Study Table,Furniture,,,good,allocated
VH-SF-C44-0001,,,,Sofa,Furniture,,,good,allocated
VH-SS-C44-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-RO-C44-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2023-03-30 00:00:00+00:00,7000.0,good,allocated
VH-RF-C44-0001,,Godrej,RD EDGE 205 TRF 2.2/2019,Refrigerator,Appliances,,,good,allocated
VH-MW-C44-0001,0CDL7WEW100085A,Samsung,MS23A3513AK/TL/JANUARY-2023,Microwave Oven,Appliances,,,good,allocated
VH-MA-C44-0005,,,,Mattress,Furniture,,,good,allocated
VH-MA-C44-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-C44-0003,,,,Mattress,Furniture,,,new,allocated
VH-MA-C44-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-C44-0001,,,,Mattress,Furniture,,,new,allocated
VH-IS-C44-0001,LIH08249127794,Judge,Optima Plus,Induction Stove,Appliances,,,good,allocated
VH-FN-C44-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C44-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C44-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C44-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-DT-C44-0001,,,,Dining Table,Furniture,,,good,allocated
VH-CB-C44-0005,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C44-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C44-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C44-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C44-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CO-C44-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C44-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C44-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C44-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C44-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CH-C44-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-C44-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-C44-0001,,,,Chair,Furniture,,,good,allocated
VH-BS-C44-0004,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C44-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C44-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C44-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-AC-C44-0003,,Hitachi,RSG312HCD0BW/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-C44-0002,42462f1251524552,Whirlpool,1.0 ton MGC; 3S COPR -P,Air Conditioner,Appliances,,,good,allocated
VH-AC-C44-0001,SE190Q16121,Hitachi,ESG312HCDOBW,Air Conditioner,Appliances,,,good,allocated
VH-WH-C43-0002,Not available,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C43-0001,19090038607038,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WM-C43-0001,T62CGD#18FH2#004385,Onida,CRYSTAL,Washing Machine,Appliances,,,good,allocated
VH-TV-C43-0001,,,,TV,Electrical Systems,,,good,allocated
VH-MA-B43-0002,,,,Mattress,Furniture,,,good,allocated
VH-CB-B22-0009,,,,Cupboard,Furniture,,,good,allocated
VH-DT-B22-0001,,,,Dining Table,Furniture,,,good,allocated
VH-DT-B22-0002,,,,Dining Table,Furniture,,,good,allocated
VH-FN-B22-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B22-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B22-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B22-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-B22-0001,BB03KC1376A4080,Impex,OMEGA H2A,Induction Stove,Appliances,,,good,allocated
VH-MA-B22-0001,,,,Mattress,Furniture,,,good,allocated
VH-MA-B22-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-B22-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-B22-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-B22-0005,,,,Mattress,Furniture,,,good,allocated
VH-MA-B22-0006,,,,Mattress,Furniture,,,new,allocated
VH-MW-B22-0001,247PULCTEU01912,Panasonic,NN-ST26JMFDG,Microwave Oven,Appliances,,,good,allocated
VH-RF-B22-0001,,Godrej,RD EDGE 205 TRF 2.2/2019,Refrigerator,Appliances,,,good,allocated
VH-RO-B22-0001,,Adyar Mars,,RO Water Purifier,Kitchen & Dining,2023-04-03 00:00:00+00:00,7000.0,good,allocated
VH-SS-B22-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-B22-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-B22-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-B22-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-B22-0003,,,,Study Table,Furniture,,,good,allocated
VH-TV-B22-0001,,,,TV,Electrical Systems,,,good,allocated
VH-WM-B22-0001,05A15PBW217498K,Samsung,WA70BG4441BY,Washing Machine,Appliances,,,good,allocated
VH-WH-B22-0001,Not Available,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B22-0002,19070038603521,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-B24-0001,BCX0P9AM700036,Samsung,AR12RG3BAWK/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-B24-0002,BCX0P9AM/00020,,AR12RG3BAWXNNA,Air Conditioner,Appliances,,,good,allocated
VH-BS-B24-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B24-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B24-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B24-0004,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-B24-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-B24-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-B24-0003,,,,Chair,Furniture,,,good,allocated
VH-CO-B24-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B24-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B24-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B24-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B24-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-B24-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B24-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B24-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B24-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B24-0005,,,,Cupboard,Furniture,,,good,allocated
VH-DT-B24-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-B24-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B24-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B24-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-B24-0001,BB06KC1376A0537,Impex,OMEGA H2A,Induction Stove,Appliances,,,good,allocated
VH-MA-B24-0001,,,,Mattress,Furniture,,,good,allocated
VH-MA-B24-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-B24-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-B24-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-B24-0005,,,,Mattress,Furniture,,,good,allocated
VH-MW-B24-0001,0BFE7WDM502870N,Samsung,MS23K3513AK/TL MAY 2019,Microwave Oven,Appliances,,,good,allocated
VH-RF-B24-0001,,Samsung,RR20N1Y1Z5E/HL/2018,Refrigerator,Appliances,,,good,allocated
VH-RO-B24-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2026-02-09 00:00:00+00:00,7000.0,good,allocated
VH-SS-B24-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-B24-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-B24-0001,,,,Study Table,Furniture,,,good,allocated
VH-TF-B24-0001,,,,Table Fan (Wall),Appliances,,,good,allocated
VH-TV-B24-0001,,,,TV,Electrical Systems,,,good,allocated
VH-WM-B24-0001,03WH5PBM801608L,Samsung,WA60M4100HY 01,Washing Machine,Appliances,,,good,allocated
VH-WH-B24-0001,19020038614029,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B24-0002,19020038614031,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-B31-0001,408PAYU008418,LG,TS-Q18ANXE2,Air Conditioner,Appliances,,,good,allocated
VH-AC-B31-0002,408PART008390,LG,TS-Q18ANXE2/2024,Air Conditioner,Appliances,,,good,allocated
VH-CH-B31-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-B31-0002,,,,Chair,Furniture,,,good,allocated
VH-CO-B31-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B31-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B31-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B31-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-B31-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B31-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B31-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B31-0004,,,,Cupboard,Furniture,,,good,allocated
VH-DT-B31-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-B31-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B31-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B31-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-B31-0001,LIH08249128162,Judge,Optima Plus,Induction Stove,Appliances,,,good,allocated
VH-MA-B31-0001,,,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05 00:00:00+00:00,4599.65,good,allocated
VH-MA-B31-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-B31-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-B31-0004,,,,Mattress,Furniture,,,good,allocated
VH-MW-B31-0001,247PULCTFU02685,Panasonic,NN-SM25JBFDG,Microwave Oven,Appliances,,,good,allocated
VH-RF-B31-0001,RR20C1723S8/HL/2024,Samsung,,Refrigerator,Appliances,,,good,allocated
VH-RO-B31-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,,,good,allocated
VH-SS-B31-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-B31-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-B31-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-B31-0002,,,,Study Table,Furniture,,,good,allocated
VH-WM-B31-0001,04KT5PBX706900X,Samsung,WA70A4002GS/2024,Washing Machine,Appliances,,,good,allocated
VH-WH-B31-0001,710201758,Ferroli,Mito Caldo,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B31-0002,PLMEB031273,Compton,SWH810,Water Heater,Electrical Systems,,,good,allocated
VH-AC-B32-0001,,IFB,IAFS12XA3T3C/2018,Air Conditioner,Appliances,,,good,allocated
VH-AC-B32-0002,,Samsung,AR12RG3BAWK/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-B32-0003,,IFB,IAFS12XA3T3C,Air Conditioner,Appliances,,,good,allocated
VH-BS-B32-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B32-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B32-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B32-0004,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-B32-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-B32-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-B32-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-B32-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-B32-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B32-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B32-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B32-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B32-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-B32-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B32-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B32-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B32-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B32-0005,,,,Cupboard,Furniture,,,good,allocated
VH-DT-B32-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-B32-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B32-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B32-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B32-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-B32-0001,CNA1812001318,Preethi,,Induction Stove,Appliances,,,good,allocated
VH-MA-B32-0001,,,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05 00:00:00+00:00,4599.65,good,allocated
VH-MA-B32-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-B32-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-B32-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-B32-0005,,,,Mattress,Furniture,,,good,allocated
VH-MW-B32-0001,0BFE7WDM502894M,Samsung,MS23K3513AK/TL,Microwave Oven,Appliances,,,good,allocated
VH-RF-B32-0001,,Haier,HRD-1703/2018,Refrigerator,Appliances,,,good,allocated
VH-RO-B32-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2025-04-06 00:00:00+00:00,7000.0,good,allocated
VH-SS-B32-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-B32-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-B32-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-B32-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-B32-0003,,,,Study Table,Furniture,,,good,allocated
VH-TV-B32-0001,,,,TV,Electrical Systems,,,good,allocated
VH-WM-B32-0001,T62CG#18LH2#004235,Onida,CRYSTAL,Washing Machine,Appliances,,,good,allocated
VH-WH-B32-0001,19070038603523,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B32-0002,19070038603524,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-B33-0001,,Samsung,AR12RG3BAWK/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-B33-0002,,Samsung,AR12RG3BAWK/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-B33-0003,BCX0P9AM800065B,Samsung,AR12RG3BAWKNNA,Air Conditioner,Appliances,,,good,allocated
VH-BS-B33-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B33-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B33-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-B33-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-B33-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-B33-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-B33-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-B33-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B33-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B33-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B33-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B33-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-B33-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B33-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B33-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B33-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B33-0005,,,,Cupboard,Furniture,,,good,allocated
VH-DT-B33-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-B33-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B33-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B33-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-B33-0001,LI04248378880,Judge,Optima Plus,Induction Stove,Appliances,2025-02-21 00:00:00+00:00,1890.0,good,allocated
VH-MA-B33-0001,,,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05 00:00:00+00:00,4599.65,new,allocated
VH-MA-B33-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-B33-0003,,,,Mattress,Furniture,,,new,allocated
VH-MA-B33-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-B33-0005,,,,Mattress,Furniture,,,new,allocated
VH-MW-B33-0001,0BFE7WDM502904T,Samsung,MS23K3513AK/TL MAY 2019,Microwave Oven,Appliances,,,good,allocated
VH-RF-B33-0001,,Samsung,RR20N1Y1ZSE/HL/2019,Refrigerator,Appliances,,,good,allocated
VH-RO-B33-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2025-07-16 00:00:00+00:00,7000.0,good,allocated
VH-SS-B33-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-B33-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-B33-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-B33-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-B33-0003,,,,Study Table,Furniture,,,good,allocated
VH-TV-B33-0001,,,,TV,Electrical Systems,,,good,allocated
VH-WM-B33-0001,,,,Washing Machine,Appliances,,,good,allocated
VH-WH-B33-0001,,,,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B33-0002,19070038606525,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-B33-0003,19070038603498,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-B34-0001,,IFB,IAFS12ZA3T3C/2018,Air Conditioner,Appliances,,,good,allocated
VH-AC-B34-0002,,IFB,IAFS12XA3T3C/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-B34-0003,,IFB,IAFS12XA3T3C/2018,Air Conditioner,Appliances,,,good,allocated
VH-BS-B34-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B34-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B34-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B34-0004,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-B34-0005,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-B34-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-B34-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-B34-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-B34-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-B34-0001,,,COT 3x6,Cot (Bed Frame),Furniture,2025-06-17 00:00:00+00:00,5950.0,good,allocated
VH-CO-B34-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B34-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B34-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-B34-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-B34-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B34-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B34-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B34-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-B34-0005,,,,Cupboard,Furniture,,,good,allocated
VH-DT-B34-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-B34-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B34-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B34-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-B34-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-B34-0001,MB41134F25041846,Judge,,Induction Stove,Appliances,,,good,allocated
VH-MA-B34-0001,,,,Mattress,Furniture,,,good,allocated
VH-MA-B34-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-B34-0003,,,,Mattress,Furniture,,,new,allocated
VH-MA-B34-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-B34-0005,,,,Mattress,Furniture,,,new,allocated
VH-MW-B34-0001,256PULCTEU04359,Panasonic,NN-ST26JMFDG,Microwave Oven,Appliances,,,good,allocated
VH-RF-B34-0001,,Haier,HRD-1703/2018,Refrigerator,Appliances,,,good,allocated
VH-RO-B34-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2025-10-23 00:00:00+00:00,7000.0,good,allocated
VH-SS-B34-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-B34-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-B34-0001,,,,Study Table,Furniture,,,good,allocated
